book_id,original_title,authors,publication_year,isbn,image_url
2455,Committed: A Skeptic Makes Peace with Marriage,Elizabeth Gilbert,2009,670021652,https://images.gr-assets.com/books/1472258183m/6728738.jpg
7325,Rhapsody: Child of Blood,Elizabeth Haydon,1999,812570812,https://images.gr-assets.com/books/1453703106m/261604.jpg
2396,Into the Darkest Corner,Elizabeth Haynes,2011,62197266,https://images.gr-assets.com/books/1355923186m/15818362.jpg
4115,The Sixth Extinction: An Unnatural History,Elizabeth Kolbert,2014,805092994,https://images.gr-assets.com/books/1372677697m/17910054.jpg
457,The Historian,Elizabeth Kostova,2005,751537284,https://images.gr-assets.com/books/1338298031m/10692.jpg
4538,The Swan Thieves,Elizabeth Kostova,2010,1847442404,https://images.gr-assets.com/books/1256542427m/5983057.jpg
8314,Dear Daughter,Elizabeth Little,2014,670016381,https://images.gr-assets.com/books/1395618683m/18693753.jpg
8151,Unraveling,Elizabeth Norris,2012,62103733,https://images.gr-assets.com/books/1337474732m/12157365.jpg
2857,Crocodile on the Sandbank,Elizabeth Peters,1975,445406518,https://images.gr-assets.com/books/1306096774m/188230.jpg
6983,Forever Mine ,Elizabeth Reyes,2010,,https://images.gr-assets.com/books/1327166807m/9279734.jpg
6841,The Three Little Pigs (A Little Golden Book),Elizabeth Ross- ROFry,1973,307020916,https://images.gr-assets.com/books/1310278098m/1563413.jpg
5636,Living Dead Girl,Elizabeth Scott,2008,1416960597,https://images.gr-assets.com/books/1314272108m/2954411.jpg
6388,Perfect You,Elizabeth Scott,2008,1416953558,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
930,Olive Kitteridge,Elizabeth Strout,2008,140006208X,https://images.gr-assets.com/books/1320430655m/1736739.jpg
2204,The Burgess Boys,Elizabeth Strout,2013,1400067685,https://images.gr-assets.com/books/1351213545m/15823461.jpg
9519,Amy & Isabelle,Elizabeth Strout,1998,375705198,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1688,My Name Is Lucy Barton,Elizabeth Strout- Goran Skrobonja,2016,1400067693,https://images.gr-assets.com/books/1450653428m/25893709.jpg
2071,Code Name Verity,Elizabeth Wein,2012,1405258217,https://images.gr-assets.com/books/1388161911m/11925514.jpg
8414,Rose Under Fire,Elizabeth Wein,2013,1423183096,https://images.gr-assets.com/books/1368219053m/17262236.jpg
8753,The Castle In The Attic (The Castle In The Attic- #1),Elizabeth Winthrop,1985,440409411,https://images.gr-assets.com/books/1178654581m/816752.jpg
2229,Prozac Nation,Elizabeth Wurtzel,1994,1573225126,https://images.gr-assets.com/books/1282607176m/227603.jpg
9351,Shine Not Burn,Elle Casey,2013,,https://images.gr-assets.com/books/1369392331m/17973653.jpg
2178,The Deal,Elle Kennedy,2015,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4082,The Mistake,Elle Kennedy,2015,151166066X,https://images.gr-assets.com/books/1447598937m/25564665.jpg
4918,The Score,Elle Kennedy,2016,,https://images.gr-assets.com/books/1493326480m/27252717.jpg
1162,Seriously...I'm Kidding,Ellen DeGeneres,2011,446585025,https://images.gr-assets.com/books/1441195131m/11230081.jpg
927,Crank (Crank- #1),Ellen Hopkins,2004,689865198,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1604,Impulse,Ellen Hopkins,2007,1416903569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1852,Glass (Crank- #2),Ellen Hopkins,2007,1416940901,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2072, Burned (Burned- #1),Ellen Hopkins,2006,1416903542,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2092,Identical,Ellen Hopkins,2008,1416950052,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3796,Tricks,Ellen Hopkins,2009,1416950079,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4126,Fallout (Crank- #3),Ellen Hopkins,2010,1416950095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8481,Tilt,Ellen Hopkins,2012,1416983309,https://images.gr-assets.com/books/1346263814m/11133791.jpg
2918,What She Left Behind,Ellen Marie Wiseman,2013,758278454,https://images.gr-assets.com/books/1373226871m/17802747.jpg
8566,The Plum Tree,Ellen Marie Wiseman,2012,758278438,https://images.gr-assets.com/books/1339438508m/13333093.jpg
857,The Westing Game,Ellen Raskin,1978,014240120X,https://images.gr-assets.com/books/1356850909m/902.jpg
3289,Vampire Kisses,Ellen Schreiber,2003,60093366,https://images.gr-assets.com/books/1345950574m/263147.jpg
3967,Vampire Kisses: The Beginning (Vampire Kisses Omnibus),Ellen Schreiber,2008,006177894X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5403,The Coffin Club (Vampire Kisses- #5),Ellen Schreiber,2008,61288853,https://images.gr-assets.com/books/1306605099m/2051840.jpg
5803,Dance with a Vampire (Vampire Kisses- #4),Ellen Schreiber,2007,61132233,https://images.gr-assets.com/books/1443971681m/263171.jpg
6086,Vampireville (Vampire Kisses- #3),Ellen Schreiber,2006,60776250,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6239,Royal Blood (Vampire Kisses- #6),Ellen Schreiber,2009,006128887X,https://images.gr-assets.com/books/1318011052m/5111039.jpg
6563,Kissing Coffins (Vampire Kisses- #2),Ellen Schreiber,2005,60776242,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6635,Love Bites (Vampire Kisses- #7),Ellen Schreiber,2010,61689424,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8602,Mouse Paint,Ellen Stoll Walsh,1989,152002650,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6367,The Last Nude,Ellis Avery,2012,1594488134,https://images.gr-assets.com/books/1305496356m/10836810.jpg
4779,A Morbid Taste for Bones,Ellis Peters,1977,446400157,https://images.gr-assets.com/books/1296427936m/321545.jpg
8278,The Crossing Places,Elly Griffiths,2009,547229895,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6043,Get Shorty,Elmore Leonard,1990,006008216X,https://images.gr-assets.com/books/1330673682m/702539.jpg
9364,When Beauty Tamed the Beast,Eloisa James,2011,62021273,https://images.gr-assets.com/books/1282320694m/8449698.jpg
2467,Little Bear,Else Holmelund Minarik- Maurice Sendak,1957,590319671,https://images.gr-assets.com/books/1318518124m/201146.jpg
8746,Little Bear's Friend,Else Holmelund Minarik- Maurice Sendak,1960,64440516,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9796,A Kiss for Little Bear,Else Holmelund Minarik- Maurice Sendak,1968,64440508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9808,The Center Cannot Hold,Elyn R. Saks,2007,140130138X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9893,Open Road Summer,Emery Lord,2014,,https://images.gr-assets.com/books/1405104324m/16081202.jpg
4123,When I'm Gone,Emily Bleeker- Dan John Miller,2016,,https://images.gr-assets.com/books/1465938298m/27401883.jpg
63,Wuthering Heights,Emily Brontë- Richard J. Dunn,1847,393978893,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6455,Selected Poems of Emily Dickinson,Emily Dickinson,1890,517206064,https://images.gr-assets.com/books/1260829838m/112200.jpg
1492,The Complete Poems of Emily Dickinson,Emily Dickinson- Thomas H. Johnson,1890,316184136,https://images.gr-assets.com/books/1498347611m/112204.jpg
156,Something Borrowed,Emily Giffin,2004,031232118X,https://images.gr-assets.com/books/1305063535m/42156.jpg
455,Something Blue,Emily Giffin,2005,312323867,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
647,Baby Proof,Emily Giffin,2006,312348649,https://images.gr-assets.com/books/1361466583m/42149.jpg
694,Love the One You're With,Emily Giffin,2008,312348673,https://images.gr-assets.com/books/1361466590m/2120652.jpg
1072,Heart of the Matter,Emily Giffin,2010,312554168,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1268,Where We Belong,Emily Giffin,2012,312554192,https://images.gr-assets.com/books/1340320747m/12987977.jpg
7421,The Miseducation of Cameron Post,Emily M. Danforth,2012,62020560,https://images.gr-assets.com/books/1309190566m/11595276.jpg
8473,If You Find Me,Emily Murdoch,2013,1250021529,https://images.gr-assets.com/books/1369597694m/15793231.jpg
4652,Devoured,Emily Snow,2012,,https://images.gr-assets.com/books/1347063810m/15981894.jpg
458,Station Eleven,Emily St. John Mandel,2014,385353308,https://images.gr-assets.com/books/1451446835m/20170404.jpg
1658,Tangled,Emma Chase,2013,,https://images.gr-assets.com/books/1375808439m/18297707.jpg
7163,Twisted,Emma Chase,2014,,https://images.gr-assets.com/books/1387087236m/17977710.jpg
8205,Royally Screwed,Emma Chase,2016,,https://images.gr-assets.com/books/1463068765m/29991719.jpg
9889,Overruled,Emma Chase,2015,,https://images.gr-assets.com/books/1417712844m/22923997.jpg
1174,The Girls,Emma Cline,2016,081299860X,https://images.gr-assets.com/books/1492065338m/26893819.jpg
124,Room,Emma Donoghue,2010,316098337,https://images.gr-assets.com/books/1344265419m/7937843.jpg
4128,The Wonder,Emma Donoghue,2016,316393878,https://images.gr-assets.com/books/1463229441m/28449257.jpg
5776,Frog Music,Emma Donoghue,2014,031632468X,https://images.gr-assets.com/books/1393227215m/18295858.jpg
9158,Slammerkin,Emma Donoghue,2000,156007479,https://images.gr-assets.com/books/1315155075m/44543.jpg
2829,Elizabeth Is Missing,Emma Healey,2014,62309668,https://images.gr-assets.com/books/1388883559m/18635113.jpg
228,The Nanny Diaries,Emma McLaughlin- Nicola Kraus,2002,312291639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1866,The Vacationers,Emma Straub,2014,1594631573,https://images.gr-assets.com/books/1386629708m/18641982.jpg
4563,Modern Lovers,Emma Straub,2016,159463467X,https://images.gr-assets.com/books/1458657735m/27209486.jpg
997,The Scarlet Pimpernel,Emmuska Orczy,1905,1576469239,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7057,Monument 14,Emmy Laybourne,2012,312569033,https://images.gr-assets.com/books/1337779838m/12753231.jpg
4535,National Velvet,Enid Bagnold,1935,1405209496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3836,The Magic Faraway Tree,Enid Blyton,1943,074974801X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6102,The Enchanted Wood,Enid Blyton,1939,749748001,https://images.gr-assets.com/books/1428732266m/17491.jpg
6359,Five on a Treasure Island ,Enid Blyton,1942,340796146,https://images.gr-assets.com/books/1408926754m/17488.jpg
7767,The Faraway Tree Stories (The Enchanted Wood- The Faraway Tree- The Folk of the Faraway Tree),Enid Blyton,1991,1405201711,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9071,The Folk of Faraway Tree,Enid Blyton,1946,749732105,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9402,Five Go to Smuggler's Top,Enid Blyton,1942,340796189,https://images.gr-assets.com/books/1408924745m/17478.jpg
9404,Five Run Away Together,Enid Blyton,1944,340796170,https://images.gr-assets.com/books/1319213384m/74997.jpg
9671,First Term at Malory Towers,Enid Blyton,1946,749744812,https://images.gr-assets.com/books/1300285044m/190344.jpg
9686,Five Go Adventuring Again,Enid Blyton,1943,340796154,https://images.gr-assets.com/books/1408923873m/17487.jpg
223,Artemis Fowl,Eoin Colfer,2001,786817879,https://images.gr-assets.com/books/1327945104m/249747.jpg
918,The Arctic Incident,Eoin Colfer,2002,786851473,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1137,The Eternity Code,Eoin Colfer,2003,141321318,https://images.gr-assets.com/books/1327945417m/227865.jpg
1172,The Opal Deception,Eoin Colfer,2005,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1397,The Lost Colony,Eoin Colfer,2006,786849568,https://images.gr-assets.com/books/1360177158m/37586.jpg
1764,The Time Paradox,Eoin Colfer,2008,1423108361,https://images.gr-assets.com/books/1395218526m/2179276.jpg
3339,The Atlantis Complex,Eoin Colfer,2010,1423128192,https://images.gr-assets.com/books/1274866326m/7005865.jpg
3968,The Last Guardian,Eoin Colfer,2012,1423161610,https://images.gr-assets.com/books/1330969364m/9307674.jpg
5298,And Another Thing... (Hitchhiker's Guide to the Galaxy- #6),Eoin Colfer,2009,1401323588,https://images.gr-assets.com/books/1327908458m/6359434.jpg
5444,The Supernaturalist,Eoin Colfer,2004,078685149X,https://images.gr-assets.com/books/1233460677m/45432.jpg
7919,Airman,Eoin Colfer,2007,141383356,https://images.gr-assets.com/books/1327967233m/2049993.jpg
9327,Artemis Fowl Boxed Set (Artemis Fowl- #1-5),Eoin Colfer,2003,545010098,https://images.gr-assets.com/books/1279206196m/2358870.jpg
1164,The Snow Child,Eowyn Ivey,2012,316175676,https://images.gr-assets.com/books/1327098624m/11250053.jpg
4080,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Eric    Weiner,2008,446580260,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4744,Games People Play,Eric Berne,1964,345032799,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
296,The Very Hungry Caterpillar,Eric Carle,1969,241003008,https://images.gr-assets.com/books/1327878225m/4948.jpg
3303,The Very Busy Spider ,Eric Carle,1984,399229191,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3743,The Grouchy Ladybug,Eric Carle,1977,64434508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6395,The Very Quiet Cricket,Eric Carle,1990,399218858,https://images.gr-assets.com/books/1309287060m/125423.jpg
6409,From Head to Toe,Eric Carle,1997,61119725,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6724,The Mixed-Up Chameleon,Eric Carle,1975,694011479,https://images.gr-assets.com/books/1350959503m/394772.jpg
5119,Clapton: The Autobiography,Eric Clapton,2007,038551851X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8774,Where's Spot? ,Eric Hill,1980,140504206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9080,Friends and Lovers,Eric Jerome Dickey,1997,451201027,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5069,Lassie Come-Home,Eric Knight- Marguerite Kirmse,1940,805072063,https://images.gr-assets.com/books/1316130656m/895886.jpg
2263,Bonhoeffer: Pastor- Martyr- Prophet- Spy,Eric Metaxas,2009,1595551387,https://images.gr-assets.com/books/1298218180m/7501962.jpg
1415,The Lean Startup‎,Eric Ries,2011,307887898,https://images.gr-assets.com/books/1333576876m/10127019.jpg
5575,The Fall of Reach,Eric S. Nylund,2001,345451325,https://images.gr-assets.com/books/1436746591m/60229.jpg
8177,First Strike,Eric S. Nylund,2003,345467817,https://images.gr-assets.com/books/1320418133m/615921.jpg
9739,Ghosts of Onyx,Eric S. Nylund,2006,765354705,https://images.gr-assets.com/books/1317792529m/94798.jpg
398,Fast Food Nation : The Dark Side of the All-American Meal ,Eric Schlosser,2001,60838582,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7693,How Google Works,Eric Schmidt- Jonathan Rosenberg,2014,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3602,Oz: The Wonderful Wizard of Oz,Eric Shanower- Skottie Young- L. Frank Baum,2010,785129219,https://images.gr-assets.com/books/1336571208m/6662883.jpg
3709,Robert Ludlum's The Bourne Legacy,Eric Van Lustbader,2003,312999526,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4917,Robert Ludlum's The Bourne Objective,Eric Van Lustbader- Robert Ludlum,2010,446539813,https://images.gr-assets.com/books/1344269869m/7144426.jpg
2222,Fireproof,Eric Wilson,2008,1595547169,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6177,The School of Essential Ingredients,Erica Bauermeister,2009,399155430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8189,Fear of Flying,Erica Jong,1973,451209435,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2934,The Art of Loving,Erich Fromm- Peter D. Kramer- Rainer Funk,1956,61129739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6055,Drei Kameraden,Erich Maria Remarque,1936,449912426,https://images.gr-assets.com/books/1320543184m/91203.jpg
7269,Arc de Triomphe,Erich Maria Remarque,1945,449912450,https://images.gr-assets.com/books/1353844109m/672948.jpg
357,Im Westen nichts Neues,Erich Maria Remarque- A.W. Wheen,1929,449213943,https://images.gr-assets.com/books/1441227765m/355697.jpg
2408,Love Story,Erich Segal,1970,380017601,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7326,Doctors,Erich Segal,1988,553278118,https://images.gr-assets.com/books/1383563051m/91201.jpg
771,In the Garden of Beasts: Love- Terror- and an American Family in Hitler's Berlin,Erik Larson,2011,307408841,https://images.gr-assets.com/books/1327864303m/9938498.jpg
1326,Dead Wake: The Last Crossing of the Lusitania,Erik Larson,2015,307408868,https://images.gr-assets.com/books/1408923747m/22551730.jpg
3208,Isaac's Storm: A Man- a Time- and the Deadliest Hurricane in History,Erik Larson,1999,375708278,https://images.gr-assets.com/books/1403179592m/239186.jpg
3788,Thunderstruck,Erik Larson,2006,1400080665,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
217,The Devil in the White City: Murder- Magic- and Madness at the Fair that Changed America,Erik Larson- Tony Goldwyn,2003,739303406,https://images.gr-assets.com/books/1312066724m/21996.jpg
